Question,Answer,Image Path
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 1.78 cm,
width: 20.92 cm,
height: 26.49 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 2.24 cm,
width: 21.21 cm,
height: 32.29 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 3.3 cm,
width: 23.39 cm,
height: 24.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 4.24 cm,
width: 21.21 cm,
height: 26.49 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 3.22 cm,
width: 24.08 cm,
height: 21.07 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 3.22 cm,
width: 21.21 cm,
height: 26.19 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 2.29 cm,
width: 21.21 cm,
height: 25.5 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 3.22 cm,
width: 18.69 cm,
height: 29.49 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 4.13 cm,
width: 21.21 cm,
height: 26.19 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 3.22 cm,
width: 23.39 cm,
height: 23.73 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 2.19 cm,
width: 21.21 cm,
height: 31.92 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 1.74 cm,
width: 20.92 cm,
height: 26.19 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 3.88 cm,
width: 22.4 cm,
height: 27.94 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the furniture_set in cm? Length, width and height.","Object furniture_set has the following size:
Length: 310.0 cm,
width: 50.0 cm,
height: 234.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the picture2 in cm? Length, width and height.","Object picture2 has the following size:
Length: 68.18 cm,
width: 1.7 cm,
height: 63.67 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the flower_pots in cm? Length, width and height.","Object flower_pots has the following size:
Length: 20.71 cm,
width: 29.8 cm,
height: 50.14 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the picture in cm? Length, width and height.","Object picture has the following size:
Length: 17.14 cm,
width: 15.78 cm,
height: 19.06 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 6.24 cm,
width: 20.0 cm,
height: 26.24 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 6.24 cm,
width: 20.0 cm,
height: 26.24 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 4.0 cm,
width: 20.0 cm,
height: 26.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 4.0 cm,
width: 20.0 cm,
height: 26.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 4.0 cm,
width: 20.0 cm,
height: 26.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 4.0 cm,
width: 20.0 cm,
height: 26.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 14.61 cm,
width: 17.0 cm,
height: 24.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 9.02 cm,
width: 18.15 cm,
height: 25.62 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 4.95 cm,
width: 20.95 cm,
height: 25.45 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 3.85 cm,
width: 23.1 cm,
height: 23.07 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 2.62 cm,
width: 20.95 cm,
height: 31.03 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 2.08 cm,
width: 20.66 cm,
height: 25.45 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 4.64 cm,
width: 22.13 cm,
height: 27.16 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 3.85 cm,
width: 19.45 cm,
height: 24.14 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 2.62 cm,
width: 20.95 cm,
height: 21.56 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 3.85 cm,
width: 20.95 cm,
height: 25.45 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0001.color.jpg
"What is the size of the clock in cm? Length, width and height.","Object clock has the following size:
Length: 7.23 cm,
width: 9.03 cm,
height: 19.35 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the chest_of_drawers in cm? Length, width and height.","Object chest_of_drawers has the following size:
Length: 45.92 cm,
width: 196.31 cm,
height: 82.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the picture3 in cm? Length, width and height.","Object picture3 has the following size:
Length: 4.78 cm,
width: 64.1 cm,
height: 85.46 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the lamp in cm? Length, width and height.","Object lamp has the following size:
Length: 49.51 cm,
width: 52.71 cm,
height: 169.17 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the candlestick2 in cm? Length, width and height.","Object candlestick2 has the following size:
Length: 18.43 cm,
width: 18.43 cm,
height: 12.2 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the hands in cm? Length, width and height.","Object hands has the following size:
Length: 33.55 cm,
width: 18.47 cm,
height: 18.63 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the cup2 in cm? Length, width and height.","Object cup2 has the following size:
Length: 14.88 cm,
width: 12.95 cm,
height: 21.48 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the candlestick in cm? Length, width and height.","Object candlestick has the following size:
Length: 6.67 cm,
width: 6.13 cm,
height: 14.75 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the candlestick in cm? Length, width and height.","Object candlestick has the following size:
Length: 7.27 cm,
width: 6.24 cm,
height: 20.75 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 3.3 cm,
width: 21.21 cm,
height: 26.49 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 2.25 cm,
width: 21.21 cm,
height: 22.43 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 3.3 cm,
width: 19.69 cm,
height: 25.12 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 3.98 cm,
width: 22.4 cm,
height: 28.26 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 1.78 cm,
width: 20.92 cm,
height: 26.49 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 2.24 cm,
width: 21.21 cm,
height: 32.29 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 3.3 cm,
width: 23.39 cm,
height: 24.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 3.22 cm,
width: 24.08 cm,
height: 21.07 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 3.22 cm,
width: 21.21 cm,
height: 26.19 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 2.29 cm,
width: 21.21 cm,
height: 25.5 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 3.22 cm,
width: 18.69 cm,
height: 29.49 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 4.13 cm,
width: 21.21 cm,
height: 26.19 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 3.22 cm,
width: 23.39 cm,
height: 23.73 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the books in cm? Length, width and height.","Object books has the following size:
Length: 2.19 cm,
width: 21.21 cm,
height: 31.92 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the furniture_set in cm? Length, width and height.","Object furniture_set has the following size:
Length: 310.0 cm,
width: 50.0 cm,
height: 234.0 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
"What is the size of the picture2 in cm? Length, width and height.","Object picture2 has the following size:
Length: 68.18 cm,
width: 1.7 cm,
height: 63.67 cm",/home/rodionfa/3d_box_data/ml-hypersim/data/ai_001_004/images/scene_cam_00_final_preview/frame.0002.color.jpg
